timestep,episode,reward,max_x_pos,flag_get,deaths,frames,time_left
10000,0,231.0,296,0,0,40,392
10000,1,231.0,296,0,0,40,392
10000,2,231.0,296,0,0,40,392
10000,3,231.0,296,0,0,40,392
10000,4,231.0,296,0,0,40,392
20000,0,231.0,296,0,0,40,392
20000,1,231.0,296,0,0,40,392
20000,2,231.0,296,0,0,40,392
20000,3,231.0,296,0,0,40,392
20000,4,231.0,296,0,0,40,392
30000,0,231.0,296,0,0,40,392
30000,1,231.0,296,0,0,40,392
30000,2,231.0,296,0,0,40,392
30000,3,231.0,296,0,0,40,392
30000,4,231.0,296,0,0,40,392
40000,0,231.0,296,0,0,40,392
40000,1,231.0,296,0,0,40,392
40000,2,231.0,296,0,0,40,392
40000,3,231.0,296,0,0,40,392
40000,4,231.0,296,0,0,40,392
50000,0,231.0,296,0,0,40,392
50000,1,231.0,296,0,0,40,392
50000,2,231.0,296,0,0,40,392
50000,3,231.0,296,0,0,40,392
50000,4,231.0,296,0,0,40,392
60000,0,231.0,296,0,0,40,392
60000,1,231.0,296,0,0,40,392
60000,2,231.0,296,0,0,40,392
60000,3,231.0,296,0,0,40,392
60000,4,231.0,296,0,0,40,392
70000,0,231.0,296,0,0,40,392
70000,1,231.0,296,0,0,40,392
70000,2,231.0,296,0,0,40,392
70000,3,231.0,296,0,0,40,392
70000,4,231.0,296,0,0,40,392
80000,0,250.0,314,0,0,33,394
80000,1,250.0,314,0,0,33,394
80000,2,250.0,314,0,0,33,394
80000,3,250.0,314,0,0,33,394
80000,4,250.0,314,0,0,33,394
90000,0,-21.0,434,0,0,2005,0
90000,1,-21.0,434,0,0,2005,0
90000,2,-21.0,434,0,0,2005,0
90000,3,-21.0,434,0,0,2005,0
90000,4,-21.0,434,0,0,2005,0
100000,0,231.0,296,0,0,40,392
100000,1,231.0,296,0,0,40,392
100000,2,231.0,296,0,0,40,392
100000,3,231.0,296,0,0,40,392
100000,4,231.0,296,0,0,40,392
110000,0,-21.0,434,0,0,2005,0
110000,1,-21.0,434,0,0,2005,0
110000,2,-21.0,434,0,0,2005,0
110000,3,-21.0,434,0,0,2005,0
110000,4,-21.0,434,0,0,2005,0
120000,0,-21.0,434,0,0,2005,0
120000,1,-21.0,434,0,0,2005,0
120000,2,-21.0,434,0,0,2005,0
120000,3,-21.0,434,0,0,2005,0
120000,4,-21.0,434,0,0,2005,0
130000,0,-21.0,434,0,0,2005,0
130000,1,-21.0,434,0,0,2005,0
130000,2,-21.0,434,0,0,2005,0
130000,3,-21.0,434,0,0,2005,0
130000,4,-21.0,434,0,0,2005,0
140000,0,-21.0,434,0,0,2005,0
140000,1,-21.0,434,0,0,2005,0
140000,2,-21.0,434,0,0,2005,0
140000,3,-21.0,434,0,0,2005,0
140000,4,-21.0,434,0,0,2005,0
150000,0,-21.0,434,0,0,2005,0
150000,1,-21.0,434,0,0,2005,0
150000,2,-21.0,434,0,0,2005,0
150000,3,-21.0,434,0,0,2005,0
150000,4,-21.0,434,0,0,2005,0
160000,0,-21.0,434,0,0,2005,0
160000,1,-21.0,434,0,0,2005,0
160000,2,-21.0,434,0,0,2005,0
160000,3,-21.0,434,0,0,2005,0
